time_s,AorticArchI,ThoAortaIII,AbdomAortaV,RightCCA,RightRenal,RightCommonIliac,RightICA,RightRadial,RightInternalIliac,RightPostInteross,RightFemoralII,RightAntTibial
9.15200000e+00,1.37096160e+01,1.41297806e+01,1.23694451e+01,1.46035786e+01,1.29910255e+01,1.16400619e+01,1.57235868e+01,1.07992137e+01,1.06885434e+01,9.37155346e+00,1.08501166e+01,1.10392779e+01
9.15300000e+00,1.37287897e+01,1.41560458e+01,1.24430603e+01,1.46373324e+01,1.30511848e+01,1.17192252e+01,1.57809520e+01,1.08478008e+01,1.07496165e+01,9.40330539e+00,1.08335567e+01,1.10296603e+01
9.15400000e+00,1.37477279e+01,1.41815284e+01,1.25163961e+01,1.46704172e+01,1.31105025e+01,1.17994224e+01,1.58358491e+01,1.08978397e+01,1.08143378e+01,9.43630465e+00,1.08169131e+01,1.10200926e+01
9.15500000e+00,1.37664384e+01,1.42062485e+01,1.25893891e+01,1.47028170e+01,1.31689717e+01,1.18804988e+01,1.58882669e+01,1.09492633e+01,1.08827084e+01,9.47052016e+00,1.08002039e+01,1.10105779e+01
9.15600000e+00,1.37849286e+01,1.42302273e+01,1.26619794e+01,1.47345144e+01,1.32265878e+01,1.19623010e+01,1.59381985e+01,1.10019978e+01,1.09547130e+01,9.50591556e+00,1.07834481e+01,1.10011194e+01
9.15700000e+00,1.38032058e+01,1.42534871e+01,1.27341104e+01,1.47654906e+01,1.32833483e+01,1.20446802e+01,1.59856414e+01,1.10559634e+01,1.10303172e+01,9.54244927e+00,1.07666651e+01,1.09917197e+01
9.15800000e+00,1.38212770e+01,1.42760510e+01,1.28057295e+01,1.47957257e+01,1.33392526e+01,1.21274931e+01,1.60305978e+01,1.11110742e+01,1.11094664e+01,9.58007450e+00,1.07498751e+01,1.09823810e+01
9.15900000e+00,1.38391490e+01,1.42979441e+01,1.28767862e+01,1.48251981e+01,1.33943020e+01,1.22106011e+01,1.60730741e+01,1.11672373e+01,1.11920828e+01,9.61873814e+00,1.07330994e+01,1.09731053e+01
9.16000000e+00,1.38568274e+01,1.43191891e+01,1.29472394e+01,1.48538883e+01,1.34484991e+01,1.22938875e+01,1.61130809e+01,1.12243653e+01,1.12780753e+01,9.65838832e+00,1.07163573e+01,1.09638937e+01
9.16100000e+00,1.38743181e+01,1.43398125e+01,1.30170458e+01,1.48817736e+01,1.35018479e+01,1.23772314e+01,1.61506333e+01,1.12823574e+01,1.13673235e+01,9.69896319e+00,1.06996714e+01,1.09547469e+01
9.16200000e+00,1.38916260e+01,1.43598390e+01,1.30861692e+01,1.49088332e+01,1.35543535e+01,1.24605310e+01,1.61857492e+01,1.13411189e+01,1.14596958e+01,9.74040243e+00,1.06830625e+01,1.09456653e+01
9.16300000e+00,1.39087556e+01,1.43792934e+01,1.31545765e+01,1.49350467e+01,1.36060215e+01,1.25436938e+01,1.62184495e+01,1.14005541e+01,1.15550444e+01,9.78264319e+00,1.06665523e+01,1.09366485e+01
9.16400000e+00,1.39257111e+01,1.43982033e+01,1.32222343e+01,1.49603920e+01,1.36568592e+01,1.26266288e+01,1.62487603e+01,1.14605580e+01,1.16531918e+01,9.82561445e+00,1.06501647e+01,1.09276955e+01
9.16500000e+00,1.39424960e+01,1.44165938e+01,1.32891156e+01,1.49848497e+01,1.37068737e+01,1.27092623e+01,1.62767086e+01,1.15210354e+01,1.17539597e+01,9.86924946e+00,1.06339224e+01,1.09188049e+01
9.16600000e+00,1.39591132e+01,1.44344905e+01,1.33551953e+01,1.50084010e+01,1.37560730e+01,1.27915282e+01,1.63023240e+01,1.15818913e+01,1.18571570e+01,9.91347980e+00,1.06178488e+01,1.09099748e+01
9.16700000e+00,1.39755655e+01,1.44519211e+01,1.34204490e+01,1.50310265e+01,1.38044657e+01,1.28733632e+01,1.63256415e+01,1.16430239e+01,1.19625644e+01,9.95822986e+00,1.06019704e+01,1.09012025e+01
9.16800000e+00,1.39918549e+01,1.44689105e+01,1.34848572e+01,1.50527103e+01,1.38520603e+01,1.29547179e+01,1.63466951e+01,1.17043438e+01,1.20699742e+01,1.00034309e+01,1.05863121e+01,1.08924850e+01
9.16900000e+00,1.40079829e+01,1.44854838e+01,1.35484024e+01,1.50734372e+01,1.38988655e+01,1.30355489e+01,1.63655216e+01,1.17657632e+01,1.21791699e+01,1.00490135e+01,1.05709003e+01,1.08838191e+01
9.17000000e+00,1.40239507e+01,1.45016684e+01,1.36110677e+01,1.50931925e+01,1.39448913e+01,1.31158158e+01,1.63821629e+01,1.18271900e+01,1.22899106e+01,1.00949023e+01,1.05557648e+01,1.08752006e+01
9.17100000e+00,1.40397592e+01,1.45174880e+01,1.36728408e+01,1.51119650e+01,1.39901468e+01,1.31954888e+01,1.63966586e+01,1.18885464e+01,1.24019775e+01,1.01410311e+01,1.05409337e+01,1.08666253e+01
9.17200000e+00,1.40554088e+01,1.45329666e+01,1.37337110e+01,1.51297448e+01,1.40346415e+01,1.32745422e+01,1.64090509e+01,1.19497566e+01,1.25151459e+01,1.01873336e+01,1.05264369e+01,1.08580888e+01
9.17300000e+00,1.40708998e+01,1.45481300e+01,1.37936689e+01,1.51465234e+01,1.40783857e+01,1.33529531e+01,1.64193876e+01,1.20107430e+01,1.26291707e+01,1.02337395e+01,1.05123088e+01,1.08495858e+01
9.17400000e+00,1.40862319e+01,1.45630003e+01,1.38527091e+01,1.51622956e+01,1.41213889e+01,1.34307059e+01,1.64277126e+01,1.20714426e+01,1.27438355e+01,1.02801889e+01,1.04985812e+01,1.08411116e+01
9.17500000e+00,1.41014048e+01,1.45775995e+01,1.39108278e+01,1.51770577e+01,1.41636609e+01,1.35077875e+01,1.64340723e+01,1.21317945e+01,1.28589198e+01,1.03266223e+01,1.04852886e+01,1.08326609e+01
9.17600000e+00,1.41164178e+01,1.45919509e+01,1.39680234e+01,1.51908083e+01,1.42052126e+01,1.35841868e+01,1.64385187e+01,1.21917381e+01,1.29741847e+01,1.03729779e+01,1.04724704e+01,1.08242278e+01
9.17700000e+00,1.41312698e+01,1.46060740e+01,1.40242972e+01,1.52035488e+01,1.42460537e+01,1.36598969e+01,1.64410987e+01,1.22512260e+01,1.30894249e+01,1.04192045e+01,1.04601630e+01,1.08158070e+01
9.17800000e+00,1.41459598e+01,1.46199884e+01,1.40796528e+01,1.52152825e+01,1.42861945e+01,1.37349122e+01,1.64418616e+01,1.23102132e+01,1.32044302e+01,1.04652516e+01,1.04484058e+01,1.08073929e+01
9.17900000e+00,1.41604861e+01,1.46337138e+01,1.41340963e+01,1.52260156e+01,1.43256461e+01,1.38092281e+01,1.64408617e+01,1.23686567e+01,1.33189791e+01,1.05110685e+01,1.04372436e+01,1.07989790e+01
9.18000000e+00,1.41748472e+01,1.46472657e+01,1.41876358e+01,1.52357553e+01,1.43644181e+01,1.38828423e+01,1.64381443e+01,1.24265260e+01,1.34328950e+01,1.05566164e+01,1.04267145e+01,1.07905601e+01
9.18100000e+00,1.41890409e+01,1.46606630e+01,1.42402831e+01,1.52445137e+01,1.44025228e+01,1.39557508e+01,1.64337700e+01,1.24837857e+01,1.35459509e+01,1.06018477e+01,1.04168717e+01,1.07821289e+01
9.18200000e+00,1.42030649e+01,1.46739202e+01,1.42920514e+01,1.52523034e+01,1.44399711e+01,1.40279514e+01,1.64277890e+01,1.25404123e+01,1.36579692e+01,1.06467272e+01,1.04077610e+01,1.07736792e+01
9.18300000e+00,1.42169167e+01,1.46870510e+01,1.43429568e+01,1.52591401e+01,1.44767746e+01,1.40994406e+01,1.64202547e+01,1.25963854e+01,1.37687710e+01,1.06912211e+01,1.03994330e+01,1.07652043e+01
9.18400000e+00,1.42305934e+01,1.47000679e+01,1.43930176e+01,1.52650418e+01,1.45129452e+01,1.41702146e+01,1.64112200e+01,1.26516889e+01,1.38781885e+01,1.07352993e+01,1.03919398e+01,1.07566973e+01
9.18500000e+00,1.42440919e+01,1.47129823e+01,1.44422543e+01,1.52700289e+01,1.45484955e+01,1.42402678e+01,1.64007388e+01,1.27063111e+01,1.39860627e+01,1.07789345e+01,1.03853368e+01,1.07481510e+01
9.18600000e+00,1.42574087e+01,1.47258044e+01,1.44906900e+01,1.52741241e+01,1.45834385e+01,1.43095931e+01,1.63888648e+01,1.27602435e+01,1.40922449e+01,1.08221029e+01,1.03796818e+01,1.07395579e+01
9.18700000e+00,1.42705404e+01,1.47385425e+01,1.45383484e+01,1.52773514e+01,1.46177879e+01,1.43781820e+01,1.63756495e+01,1.28134818e+01,1.41966055e+01,1.08647846e+01,1.03750322e+01,1.07309108e+01
9.18800000e+00,1.42834825e+01,1.47512049e+01,1.45852584e+01,1.52797406e+01,1.46515600e+01,1.44460210e+01,1.63611516e+01,1.28660242e+01,1.42990075e+01,1.09069602e+01,1.03714569e+01,1.07222009e+01
9.18900000e+00,1.42962312e+01,1.47637977e+01,1.46314476e+01,1.52813198e+01,1.46847700e+01,1.45130960e+01,1.63454222e+01,1.29178725e+01,1.43993445e+01,1.09486159e+01,1.03690188e+01,1.07134207e+01
9.19000000e+00,1.43087821e+01,1.47763260e+01,1.46769461e+01,1.52821209e+01,1.47174351e+01,1.45793889e+01,1.63285151e+01,1.29690306e+01,1.44975121e+01,1.09897393e+01,1.03677869e+01,1.07045618e+01
9.19100000e+00,1.43211304e+01,1.47887941e+01,1.47217856e+01,1.52821778e+01,1.47495736e+01,1.46448772e+01,1.63104839e+01,1.30195051e+01,1.45934163e+01,1.10303209e+01,1.03678330e+01,1.06956160e+01
9.19200000e+00,1.43332713e+01,1.48012054e+01,1.47660002e+01,1.52815278e+01,1.47812060e+01,1.47095336e+01,1.62913843e+01,1.30693045e+01,1.46869677e+01,1.10703529e+01,1.03692354e+01,1.06865746e+01
9.19300000e+00,1.43452000e+01,1.48135619e+01,1.48096221e+01,1.52802067e+01,1.48123524e+01,1.47733285e+01,1.62712669e+01,1.31184388e+01,1.47780950e+01,1.11098304e+01,1.03720686e+01,1.06774296e+01
9.19400000e+00,1.43569114e+01,1.48258649e+01,1.48526859e+01,1.52782541e+01,1.48430353e+01,1.48362268e+01,1.62501852e+01,1.31669197e+01,1.48667303e+01,1.11487500e+01,1.03764134e+01,1.06681730e+01
9.19500000e+00,1.43684002e+01,1.48381152e+01,1.48952269e+01,1.52757119e+01,1.48732795e+01,1.48981866e+01,1.62281940e+01,1.32147606e+01,1.49528102e+01,1.11871101e+01,1.03823559e+01,1.06587966e+01
9.19600000e+00,1.43796611e+01,1.48503127e+01,1.49372800e+01,1.52726229e+01,1.49031113e+01,1.49591622e+01,1.62053472e+01,1.32619760e+01,1.50362782e+01,1.12249106e+01,1.03899830e+01,1.06492925e+01
9.19700000e+00,1.43906891e+01,1.48624565e+01,1.49788776e+01,1.52690279e+01,1.49325571e+01,1.50191066e+01,1.61816954e+01,1.33085804e+01,1.51170859e+01,1.12621532e+01,1.03993777e+01,1.06396538e+01
9.19800000e+00,1.44014786e+01,1.48745455e+01,1.50200535e+01,1.52649718e+01,1.49616466e+01,1.50779650e+01,1.61572924e+01,1.33545902e+01,1.51951848e+01,1.12988408e+01,1.04106305e+01,1.06298735e+01
9.19900000e+00,1.44120243e+01,1.48865778e+01,1.50608399e+01,1.52605000e+01,1.49904112e+01,1.51356778e+01,1.61321920e+01,1.34000223e+01,1.52705305e+01,1.13349774e+01,1.04238325e+01,1.06199448e+01
9.20000000e+00,1.44223206e+01,1.48985514e+01,1.51012675e+01,1.52556587e+01,1.50188845e+01,1.51921816e+01,1.61064480e+01,1.34448948e+01,1.53430825e+01,1.13705688e+01,1.04390747e+01,1.06098615e+01
9.20100000e+00,1.44323623e+01,1.49104637e+01,1.51413626e+01,1.52504899e+01,1.50470982e+01,1.52474162e+01,1.60801096e+01,1.34892243e+01,1.54128073e+01,1.14056208e+01,1.04564387e+01,1.05996182e+01
9.20200000e+00,1.44421440e+01,1.49223118e+01,1.51811511e+01,1.52450395e+01,1.50750880e+01,1.53013134e+01,1.60532308e+01,1.35330295e+01,1.54796705e+01,1.14401412e+01,1.04760109e+01,1.05892098e+01
9.20300000e+00,1.44516601e+01,1.49340924e+01,1.52206553e+01,1.52393524e+01,1.51028901e+01,1.53538047e+01,1.60258649e+01,1.35763289e+01,1.55436425e+01,1.14741384e+01,1.04978713e+01,1.05786312e+01
9.20400000e+00,1.44609051e+01,1.49458021e+01,1.52598940e+01,1.52334733e+01,1.51305426e+01,1.54048206e+01,1.59980665e+01,1.36191414e+01,1.56046972e+01,1.15076219e+01,1.05220946e+01,1.05678783e+01
9.20500000e+00,1.44698743e+01,1.49574375e+01,1.52988804e+01,1.52274401e+01,1.51580795e+01,1.54543028e+01,1.59698826e+01,1.36614837e+01,1.56628175e+01,1.15406008e+01,1.05487376e+01,1.05569474e+01
9.20600000e+00,1.44785618e+01,1.49689941e+01,1.53376264e+01,1.52212998e+01,1.51855451e+01,1.55021790e+01,1.59413733e+01,1.37033762e+01,1.57179857e+01,1.15730874e+01,1.05778598e+01,1.05458348e+01
9.20700000e+00,1.44869629e+01,1.49804683e+01,1.53761371e+01,1.52150878e+01,1.52129744e+01,1.55483973e+01,1.59125861e+01,1.37448351e+01,1.57701954e+01,1.16050921e+01,1.06094953e+01,1.05345379e+01
9.20800000e+00,1.44950723e+01,1.49918557e+01,1.54144139e+01,1.52088441e+01,1.52404078e+01,1.55929016e+01,1.58835771e+01,1.37858788e+01,1.58194447e+01,1.16366276e+01,1.06436683e+01,1.05230538e+01
9.20900000e+00,1.45028856e+01,1.50031524e+01,1.54524539e+01,1.52026020e+01,1.52678805e+01,1.56356501e+01,1.58543955e+01,1.38265230e+01,1.58657394e+01,1.16677059e+01,1.06803823e+01,1.05113809e+01
9.21000000e+00,1.45103975e+01,1.50143535e+01,1.54902479e+01,1.51963985e+01,1.52954332e+01,1.56766021e+01,1.58250999e+01,1.38667856e+01,1.59090935e+01,1.16983412e+01,1.07196203e+01,1.04995170e+01
9.21100000e+00,1.45176038e+01,1.50254551e+01,1.55277837e+01,1.51902626e+01,1.53230992e+01,1.57157341e+01,1.57957397e+01,1.39066809e+01,1.59495278e+01,1.17285463e+01,1.07613449e+01,1.04874612e+01
9.21200000e+00,1.45245003e+01,1.50364528e+01,1.55650439e+01,1.51842233e+01,1.53509131e+01,1.57530311e+01,1.57663682e+01,1.39462238e+01,1.59870724e+01,1.17583352e+01,1.08054962e+01,1.04752126e+01
9.21300000e+00,1.45310825e+01,1.50473421e+01,1.56020056e+01,1.51783081e+01,1.53789085e+01,1.57884903e+01,1.57370411e+01,1.39854285e+01,1.60217669e+01,1.17877228e+01,1.08519856e+01,1.04627705e+01
9.21400000e+00,1.45373468e+01,1.50581191e+01,1.56386427e+01,1.51725407e+01,1.54071146e+01,1.58221239e+01,1.57078114e+01,1.40243079e+01,1.60536592e+01,1.18167234e+01,1.09007045e+01,1.04501349e+01
9.21500000e+00,1.45432896e+01,1.50687796e+01,1.56749267e+01,1.51669416e+01,1.54355569e+01,1.58539560e+01,1.56787310e+01,1.40628735e+01,1.60828036e+01,1.18453513e+01,1.09515266e+01,1.04373060e+01
9.21600000e+00,1.45489076e+01,1.50793200e+01,1.57108264e+01,1.51615290e+01,1.54642583e+01,1.58840236e+01,1.56498519e+01,1.41011361e+01,1.61092624e+01,1.18736211e+01,1.10043065e+01,1.04242843e+01
9.21700000e+00,1.45541976e+01,1.50897360e+01,1.57463053e+01,1.51563200e+01,1.54932403e+01,1.59123801e+01,1.56212301e+01,1.41391057e+01,1.61331108e+01,1.19015484e+01,1.10588686e+01,1.04110706e+01
9.21800000e+00,1.45591570e+01,1.51000243e+01,1.57813287e+01,1.51513274e+01,1.55225183e+01,1.59390876e+01,1.55929162e+01,1.41767909e+01,1.61544257e+01,1.19291475e+01,1.11150398e+01,1.03976659e+01
9.21900000e+00,1.45637833e+01,1.51101815e+01,1.58158606e+01,1.51465619e+01,1.55521042e+01,1.59642179e+01,1.55649606e+01,1.42141988e+01,1.61732910e+01,1.19564327e+01,1.11726374e+01,1.03840717e+01
9.22000000e+00,1.45680745e+01,1.51202041e+01,1.58498618e+01,1.51420322e+01,1.55820063e+01,1.59878592e+01,1.55374173e+01,1.42513360e+01,1.61898046e+01,1.19834191e+01,1.12314594e+01,1.03702897e+01
9.22100000e+00,1.45720289e+01,1.51300891e+01,1.58832963e+01,1.51377442e+01,1.56122263e+01,1.60101007e+01,1.55103351e+01,1.42882076e+01,1.62040637e+01,1.20101207e+01,1.12913183e+01,1.03563219e+01
9.22200000e+00,1.45756451e+01,1.51398338e+01,1.59161298e+01,1.51337013e+01,1.56427613e+01,1.60310341e+01,1.54837603e+01,1.43248175e+01,1.62161685e+01,1.20365506e+01,1.13520347e+01,1.03421705e+01
9.22300000e+00,1.45789223e+01,1.51494355e+01,1.59483254e+01,1.51299050e+01,1.56736032e+01,1.60507680e+01,1.54577451e+01,1.43611687e+01,1.62262393e+01,1.20627234e+01,1.14134115e+01,1.03278385e+01
9.22400000e+00,1.45818601e+01,1.51588922e+01,1.59798530e+01,1.51263545e+01,1.57047399e+01,1.60693982e+01,1.54323330e+01,1.43972631e+01,1.62343867e+01,1.20886514e+01,1.14752855e+01,1.03133289e+01
9.22500000e+00,1.45844583e+01,1.51682021e+01,1.60106832e+01,1.51230469e+01,1.57361543e+01,1.60870248e+01,1.54075688e+01,1.44331015e+01,1.62407315e+01,1.21143472e+01,1.15374947e+01,1.02986454e+01
9.22600000e+00,1.45867175e+01,1.51773636e+01,1.60407905e+01,1.51199777e+01,1.57678239e+01,1.61037452e+01,1.53834950e+01,1.44686839e+01,1.62453989e+01,1.21398225e+01,1.15998897e+01,1.02837922e+01
9.22700000e+00,1.45886388e+01,1.51863751e+01,1.60701519e+01,1.51171399e+01,1.57997195e+01,1.61196567e+01,1.53601541e+01,1.45040090e+01,1.62485235e+01,1.21650890e+01,1.16623269e+01,1.02687742e+01
9.22800000e+00,1.45902237e+01,1.51952354e+01,1.60987508e+01,1.51145260e+01,1.58318090e+01,1.61348424e+01,1.53375830e+01,1.45390750e+01,1.62502321e+01,1.21901567e+01,1.17246862e+01,1.02535964e+01
9.22900000e+00,1.45914743e+01,1.52039428e+01,1.61265739e+01,1.51121262e+01,1.58640541e+01,1.61493838e+01,1.53158183e+01,1.45738792e+01,1.62506602e+01,1.22150354e+01,1.17868515e+01,1.02382649e+01
9.23000000e+00,1.45923932e+01,1.52124958e+01,1.61536126e+01,1.51099294e+01,1.58964104e+01,1.61633568e+01,1.52948951e+01,1.46084177e+01,1.62499489e+01,1.22397342e+01,1.18487147e+01,1.02227864e+01
9.23100000e+00,1.45929839e+01,1.52208934e+01,1.61798630e+01,1.51079230e+01,1.59288288e+01,1.61768270e+01,1.52748452e+01,1.46426863e+01,1.62482379e+01,1.22642611e+01,1.19101790e+01,1.02071681e+01
9.23200000e+00,1.45932501e+01,1.52291347e+01,1.62053251e+01,1.51060944e+01,1.59612588e+01,1.61898485e+01,1.52556961e+01,1.46766800e+01,1.62456584e+01,1.22886228e+01,1.19711621e+01,1.01914173e+01
9.23300000e+00,1.45931961e+01,1.52372199e+01,1.62300025e+01,1.51044296e+01,1.59936433e+01,1.62024703e+01,1.52374743e+01,1.47103930e+01,1.62423473e+01,1.23128255e+01,1.20315844e+01,1.01755421e+01
9.23400000e+00,1.45928273e+01,1.52451496e+01,1.62539029e+01,1.51029130e+01,1.60259200e+01,1.62147363e+01,1.52202044e+01,1.47438188e+01,1.62384452e+01,1.23368745e+01,1.20913715e+01,1.01595516e+01
9.23500000e+00,1.45921496e+01,1.52529257e+01,1.62770374e+01,1.51015285e+01,1.60580213e+01,1.62266825e+01,1.52039082e+01,1.47769497e+01,1.62340921e+01,1.23607739e+01,1.21504548e+01,1.01434554e+01
9.23600000e+00,1.45911689e+01,1.52605502e+01,1.62994186e+01,1.51002612e+01,1.60898859e+01,1.62383344e+01,1.51886023e+01,1.48097785e+01,1.62294070e+01,1.23845266e+01,1.22087805e+01,1.01272625e+01
9.23700000e+00,1.45898925e+01,1.52680254e+01,1.63210627e+01,1.50990939e+01,1.61214403e+01,1.62497163e+01,1.51743028e+01,1.48422961e+01,1.62245222e+01,1.24081345e+01,1.22662926e+01,1.01109834e+01
9.23800000e+00,1.45883273e+01,1.52753534e+01,1.63419848e+01,1.50980121e+01,1.61526213e+01,1.62608445e+01,1.51610211e+01,1.48744944e+01,1.62195446e+01,1.24315985e+01,1.23229488e+01,1.00946274e+01
9.23900000e+00,1.45864818e+01,1.52825363e+01,1.63622040e+01,1.50969978e+01,1.61833506e+01,1.62717357e+01,1.51487677e+01,1.49063628e+01,1.62145980e+01,1.24549184e+01,1.23787028e+01,1.00782062e+01
9.24000000e+00,1.45843649e+01,1.52895765e+01,1.63817377e+01,1.50960351e+01,1.62135562e+01,1.62824021e+01,1.51375495e+01,1.49378909e+01,1.62097891e+01,1.24780930e+01,1.24335180e+01,1.00617310e+01
9.24100000e+00,1.45819859e+01,1.52964767e+01,1.64006037e+01,1.50951074e+01,1.62431662e+01,1.62928541e+01,1.51273703e+01,1.49690671e+01,1.62052191e+01,1.25011198e+01,1.24873622e+01,1.00452137e+01
9.24200000e+00,1.45793540e+01,1.53032400e+01,1.64188171e+01,1.50942006e+01,1.62721190e+01,1.63031001e+01,1.51182309e+01,1.49998808e+01,1.62009726e+01,1.25239956e+01,1.25402116e+01,1.00286653e+01
9.24300000e+00,1.45764801e+01,1.53098707e+01,1.64363944e+01,1.50932985e+01,1.63003473e+01,1.63131488e+01,1.51101297e+01,1.50303190e+01,1.61971390e+01,1.25467161e+01,1.25920434e+01,1.00120991e+01
9.24400000e+00,1.45733736e+01,1.53163731e+01,1.64533489e+01,1.50923883e+01,1.63277972e+01,1.63230076e+01,1.51030626e+01,1.50603705e+01,1.61937869e+01,1.25692764e+01,1.26428438e+01,9.99552649e+00
9.24500000e+00,1.45700477e+01,1.53227537e+01,1.64696962e+01,1.50914536e+01,1.63544004e+01,1.63326862e+01,1.50970213e+01,1.50900203e+01,1.61909963e+01,1.25916697e+01,1.26925998e+01,9.97896333e+00
9.24600000e+00,1.45665133e+01,1.53290175e+01,1.64854477e+01,1.50904826e+01,1.63801101e+01,1.63421928e+01,1.50919959e+01,1.51192563e+01,1.61888191e+01,1.26138895e+01,1.27413071e+01,9.96242253e+00
9.24700000e+00,1.45627829e+01,1.53351702e+01,1.65006151e+01,1.50894624e+01,1.64048800e+01,1.63515376e+01,1.50879731e+01,1.51480647e+01,1.61873064e+01,1.26359280e+01,1.27889653e+01,9.94591949e+00
9.24800000e+00,1.45588683e+01,1.53412163e+01,1.65152079e+01,1.50883826e+01,1.64286766e+01,1.63607301e+01,1.50849380e+01,1.51764335e+01,1.61864974e+01,1.26577777e+01,1.28355781e+01,9.92946860e+00
9.24900000e+00,1.45547828e+01,1.53471605e+01,1.65292355e+01,1.50872321e+01,1.64514692e+01,1.63697814e+01,1.50828719e+01,1.52043494e+01,1.61864276e+01,1.26794299e+01,1.28811532e+01,9.91308662e+00
9.25000000e+00,1.45505406e+01,1.53530068e+01,1.65427069e+01,1.50860011e+01,1.64732319e+01,1.63787034e+01,1.50817525e+01,1.52317996e+01,1.61871245e+01,1.27008753e+01,1.29257017e+01,9.89679180e+00
9.25100000e+00,1.45461550e+01,1.53587590e+01,1.65556303e+01,1.50846815e+01,1.64939491e+01,1.63875071e+01,1.50815563e+01,1.52587728e+01,1.61886024e+01,1.27221051e+01,1.29692369e+01,9.88060176e+00
9.25200000e+00,1.45416398e+01,1.53644208e+01,1.65680140e+01,1.50832664e+01,1.65136124e+01,1.63962030e+01,1.50822574e+01,1.52852589e+01,1.61908688e+01,1.27431109e+01,1.30117732e+01,9.86453519e+00
9.25300000e+00,1.45370092e+01,1.53699960e+01,1.65798666e+01,1.50817498e+01,1.65322220e+01,1.64048017e+01,1.50838273e+01,1.53112484e+01,1.61939243e+01,1.27638838e+01,1.30533264e+01,9.84861217e+00
9.25400000e+00,1.45322768e+01,1.53754884e+01,1.65911967e+01,1.50801271e+01,1.65497845e+01,1.64133124e+01,1.50862369e+01,1.53367337e+01,1.61977637e+01,1.27844163e+01,1.30939119e+01,9.83285250e+00
9.25500000e+00,1.45274589e+01,1.53809016e+01,1.66020146e+01,1.50783944e+01,1.65663128e+01,1.64217450e+01,1.50894502e+01,1.53617075e+01,1.62023739e+01,1.28046996e+01,1.31335471e+01,9.81728087e+00
9.25600000e+00,1.45225699e+01,1.53862384e+01,1.66123296e+01,1.50765496e+01,1.65818231e+01,1.64301070e+01,1.50934330e+01,1.53861651e+01,1.62077357e+01,1.28247272e+01,1.31722473e+01,9.80192042e+00
9.25700000e+00,1.45176247e+01,1.53915007e+01,1.66221513e+01,1.50745918e+01,1.65963371e+01,1.64384048e+01,1.50981493e+01,1.54101038e+01,1.62138242e+01,1.28444929e+01,1.32100272e+01,9.78679567e+00
9.25800000e+00,1.45126384e+01,1.53966897e+01,1.66314898e+01,1.50725212e+01,1.66098807e+01,1.64466436e+01,1.51035605e+01,1.54335221e+01,1.62206093e+01,1.28639914e+01,1.32469018e+01,9.77193330e+00
9.25900000e+00,1.45076254e+01,1.54018061e+01,1.66403553e+01,1.50703392e+01,1.66224814e+01,1.64548269e+01,1.51096294e+01,1.54564209e+01,1.62280597e+01,1.28832188e+01,1.32828845e+01,9.75735936e+00
9.26000000e+00,1.45026019e+01,1.54068500e+01,1.66487593e+01,1.50680486e+01,1.66341711e+01,1.64629572e+01,1.51163128e+01,1.54788027e+01,1.62361368e+01,1.29021717e+01,1.33179907e+01,9.74310535e+00
9.26100000e+00,1.44975835e+01,1.54118220e+01,1.66567133e+01,1.50656532e+01,1.66449814e+01,1.64710358e+01,1.51235677e+01,1.55006725e+01,1.62448008e+01,1.29208482e+01,1.33522355e+01,9.72920353e+00
9.26200000e+00,1.44925853e+01,1.54167222e+01,1.66642286e+01,1.50631582e+01,1.66549417e+01,1.64790627e+01,1.51313516e+01,1.55220370e+01,1.62540107e+01,1.29392476e+01,1.33856346e+01,9.71568715e+00
9.26300000e+00,1.44876215e+01,1.54215506e+01,1.66713151e+01,1.50605689e+01,1.66640782e+01,1.64870375e+01,1.51396245e+01,1.55429041e+01,1.62637280e+01,1.29573704e+01,1.34182038e+01,9.70258870e+00
9.26400000e+00,1.44827084e+01,1.54263065e+01,1.66779844e+01,1.50578927e+01,1.66724198e+01,1.64949591e+01,1.51483391e+01,1.55632849e+01,1.62739073e+01,1.29752184e+01,1.34499633e+01,9.68994855e+00
9.26500000e+00,1.44778616e+01,1.54309872e+01,1.66842466e+01,1.50551379e+01,1.66799920e+01,1.65028261e+01,1.51574503e+01,1.55831917e+01,1.62845060e+01,1.29927949e+01,1.34809348e+01,9.67780757e+00
9.26600000e+00,1.44730964e+01,1.54355886e+01,1.66901114e+01,1.50523132e+01,1.66868176e+01,1.65106372e+01,1.51669140e+01,1.56026385e+01,1.62954833e+01,1.30101040e+01,1.35111425e+01,9.66620799e+00
9.26700000e+00,1.44684268e+01,1.54401060e+01,1.66955868e+01,1.50494273e+01,1.66929148e+01,1.65183907e+01,1.51766893e+01,1.56216391e+01,1.63068026e+01,1.30271508e+01,1.35406113e+01,9.65519120e+00
9.26800000e+00,1.44638696e+01,1.54445327e+01,1.67006818e+01,1.50464911e+01,1.66983012e+01,1.65260848e+01,1.51867288e+01,1.56402112e+01,1.63184223e+01,1.30439421e+01,1.35693737e+01,9.64480853e+00
9.26900000e+00,1.44594406e+01,1.54488620e+01,1.67054040e+01,1.50435159e+01,1.67029897e+01,1.65337179e+01,1.51969875e+01,1.56583725e+01,1.63303047e+01,1.30604855e+01,1.35974645e+01,9.63511233e+00
