time_s,pressure_kPa,flow_rate_ml_s,delta_radius_mm
2.419000e+01,1.039353e+01,2.297272e-01,1.003531e-01
2.419500e+01,1.038013e+01,5.733688e-01,9.891356e-02
2.420000e+01,1.036304e+01,7.792241e-01,9.707566e-02
2.420500e+01,1.033967e+01,7.719240e-01,9.456350e-02
2.421000e+01,1.030824e+01,4.986046e-01,9.118525e-02
2.421500e+01,1.026797e+01,-5.708513e-02,8.685598e-02
2.422000e+01,1.021996e+01,-8.589930e-01,8.169466e-02
2.422500e+01,1.016612e+01,-1.845009e+00,7.590754e-02
2.423000e+01,1.010977e+01,-2.916762e+00,6.984910e-02
2.423500e+01,1.005419e+01,-3.970671e+00,6.387526e-02
2.424000e+01,1.000261e+01,-4.905179e+00,5.833006e-02
2.424500e+01,9.957543e+00,-5.628107e+00,5.348534e-02
2.425000e+01,9.920137e+00,-6.090475e+00,4.946425e-02
2.425500e+01,9.890669e+00,-6.256858e+00,4.629647e-02
2.426000e+01,9.868026e+00,-6.136175e+00,4.386236e-02
2.426500e+01,9.850686e+00,-5.748127e+00,4.199833e-02
2.427000e+01,9.836632e+00,-5.141462e+00,4.048757e-02
2.427500e+01,9.824387e+00,-4.346503e+00,3.917129e-02
2.428000e+01,9.813011e+00,-3.405918e+00,3.794832e-02
2.428500e+01,9.802437e+00,-2.331887e+00,3.681166e-02
2.429000e+01,9.793505e+00,-1.131988e+00,3.585143e-02
2.429500e+01,9.787739e+00,2.013855e-01,3.523162e-02
2.430000e+01,9.787227e+00,1.683093e+00,3.517657e-02
2.430500e+01,9.793698e+00,3.325540e+00,3.587221e-02
2.431000e+01,9.808940e+00,5.144958e+00,3.751066e-02
2.431500e+01,9.834304e+00,7.145566e+00,4.023726e-02
2.432000e+01,9.869899e+00,9.312376e+00,4.406370e-02
2.432500e+01,9.916121e+00,1.164915e+01,4.903253e-02
2.433000e+01,9.972550e+00,1.413041e+01,5.509856e-02
2.433500e+01,1.003927e+01,1.675828e+01,6.227061e-02
2.434000e+01,1.011625e+01,1.953564e+01,7.054614e-02
2.434500e+01,1.020417e+01,2.248176e+01,7.999775e-02
2.435000e+01,1.030429e+01,2.562729e+01,9.076001e-02
2.435500e+01,1.041801e+01,2.901013e+01,1.029847e-01
2.436000e+01,1.054678e+01,3.265832e+01,1.168282e-01
2.436500e+01,1.069179e+01,3.658123e+01,1.324163e-01
2.437000e+01,1.085337e+01,4.076211e+01,1.497859e-01
2.437500e+01,1.103075e+01,4.514758e+01,1.688542e-01
2.438000e+01,1.122217e+01,4.965728e+01,1.894318e-01
2.438500e+01,1.142515e+01,5.416566e+01,2.112512e-01
2.439000e+01,1.163572e+01,5.855146e+01,2.338880e-01
2.439500e+01,1.185083e+01,6.265618e+01,2.570119e-01
2.440000e+01,1.206715e+01,6.635278e+01,2.802663e-01
2.440500e+01,1.228188e+01,6.953064e+01,3.033488e-01
2.441000e+01,1.249358e+01,7.211576e+01,3.261063e-01
2.441500e+01,1.270170e+01,7.406940e+01,3.484797e-01
2.442000e+01,1.290666e+01,7.539624e+01,3.705122e-01
2.442500e+01,1.310912e+01,7.611828e+01,3.922772e-01
2.443000e+01,1.331079e+01,7.633816e+01,4.139555e-01
2.443500e+01,1.351264e+01,7.609967e+01,4.356544e-01
2.444000e+01,1.371570e+01,7.549190e+01,4.574840e-01
2.444500e+01,1.391968e+01,7.462648e+01,4.794114e-01
2.445000e+01,1.412457e+01,7.354674e+01,5.014360e-01
2.445500e+01,1.432919e+01,7.230689e+01,5.234325e-01
2.446000e+01,1.453099e+01,7.095215e+01,5.451259e-01
2.446500e+01,1.472832e+01,6.948752e+01,5.663390e-01
2.447000e+01,1.492125e+01,6.790425e+01,5.870786e-01
2.447500e+01,1.510555e+01,6.619252e+01,6.068909e-01
2.448000e+01,1.528094e+01,6.437349e+01,6.257447e-01
2.448500e+01,1.544701e+01,6.240921e+01,6.435973e-01
2.449000e+01,1.560341e+01,6.027640e+01,6.604105e-01
2.449500e+01,1.574967e+01,5.800429e+01,6.761327e-01
2.450000e+01,1.588547e+01,5.555396e+01,6.907315e-01
2.450500e+01,1.601205e+01,5.296002e+01,7.043385e-01
2.451000e+01,1.612889e+01,5.019353e+01,7.168986e-01
2.451500e+01,1.623521e+01,4.726628e+01,7.283285e-01
2.452000e+01,1.633167e+01,4.419571e+01,7.386972e-01
2.452500e+01,1.641806e+01,4.100539e+01,7.479843e-01
2.453000e+01,1.649367e+01,3.774401e+01,7.561121e-01
2.453500e+01,1.655936e+01,3.445427e+01,7.631744e-01
2.454000e+01,1.661624e+01,3.118772e+01,7.692882e-01
2.454500e+01,1.666401e+01,2.798994e+01,7.744242e-01
2.455000e+01,1.670457e+01,2.492167e+01,7.787844e-01
2.455500e+01,1.673771e+01,2.200554e+01,7.823466e-01
2.456000e+01,1.676313e+01,1.923739e+01,7.850786e-01
2.456500e+01,1.678097e+01,1.655671e+01,7.869969e-01
2.457000e+01,1.678868e+01,1.394673e+01,7.878260e-01
2.457500e+01,1.678503e+01,1.131820e+01,7.874330e-01
2.458000e+01,1.676798e+01,8.634080e+00,7.856005e-01
2.458500e+01,1.673684e+01,5.814892e+00,7.822528e-01
2.459000e+01,1.669156e+01,2.850871e+00,7.773856e-01
2.459500e+01,1.663261e+01,-1.813255e-01,7.710485e-01
2.460000e+01,1.656304e+01,-3.236452e+00,7.635698e-01
2.460500e+01,1.648530e+01,-6.203100e+00,7.552125e-01
2.461000e+01,1.640319e+01,-8.972345e+00,7.463860e-01
2.461500e+01,1.631947e+01,-1.146493e+01,7.373862e-01
2.462000e+01,1.623671e+01,-1.360131e+01,7.284896e-01
2.462500e+01,1.615552e+01,-1.534667e+01,7.197616e-01
2.463000e+01,1.607630e+01,-1.670170e+01,7.112452e-01
2.463500e+01,1.599781e+01,-1.769485e+01,7.028077e-01
2.464000e+01,1.591830e+01,-1.839957e+01,6.942605e-01
2.464500e+01,1.583664e+01,-1.885168e+01,6.854822e-01
2.465000e+01,1.575148e+01,-1.911350e+01,6.763274e-01
2.465500e+01,1.566361e+01,-1.918363e+01,6.668819e-01
2.466000e+01,1.557333e+01,-1.909204e+01,6.571763e-01
2.466500e+01,1.548278e+01,-1.882790e+01,6.474429e-01
2.467000e+01,1.539301e+01,-1.839148e+01,6.377920e-01
2.467500e+01,1.530669e+01,-1.777916e+01,6.285128e-01
2.468000e+01,1.522466e+01,-1.699200e+01,6.196956e-01
2.468500e+01,1.514681e+01,-1.610813e+01,6.113261e-01
2.469000e+01,1.507292e+01,-1.512224e+01,6.033833e-01
2.469500e+01,1.500128e+01,-1.411570e+01,5.956822e-01
2.470000e+01,1.493198e+01,-1.310891e+01,5.882322e-01
2.470500e+01,1.486266e+01,-1.215717e+01,5.807804e-01
2.471000e+01,1.479387e+01,-1.126431e+01,5.733861e-01
2.471500e+01,1.472493e+01,-1.042437e+01,5.659746e-01
2.472000e+01,1.465762e+01,-9.621789e+00,5.587390e-01
2.472500e+01,1.459253e+01,-8.830214e+00,5.517412e-01
2.473000e+01,1.453162e+01,-8.025422e+00,5.451943e-01
2.473500e+01,1.447535e+01,-7.181399e+00,5.391452e-01
2.474000e+01,1.442453e+01,-6.305310e+00,5.336819e-01
2.474500e+01,1.437887e+01,-5.387616e+00,5.287732e-01
2.475000e+01,1.433742e+01,-4.459493e+00,5.243178e-01
2.475500e+01,1.429937e+01,-3.550031e+00,5.202273e-01
2.476000e+01,1.426300e+01,-2.680365e+00,5.163177e-01
2.476500e+01,1.422741e+01,-1.896413e+00,5.124915e-01
2.477000e+01,1.419152e+01,-1.213071e+00,5.086332e-01
2.477500e+01,1.415479e+01,-6.400233e-01,5.046852e-01
2.478000e+01,1.411726e+01,-1.913946e-01,5.006510e-01
2.478500e+01,1.407914e+01,1.412265e-01,4.965524e-01
2.479000e+01,1.404111e+01,3.652395e-01,4.924645e-01
2.479500e+01,1.400346e+01,5.025860e-01,4.884175e-01
2.480000e+01,1.396665e+01,5.590442e-01,4.844604e-01
2.480500e+01,1.393102e+01,5.552387e-01,4.806302e-01
2.481000e+01,1.389658e+01,5.067678e-01,4.769278e-01
2.481500e+01,1.386310e+01,4.254547e-01,4.733288e-01
2.482000e+01,1.383047e+01,3.282556e-01,4.698208e-01
2.482500e+01,1.379858e+01,2.235522e-01,4.663927e-01
2.483000e+01,1.376707e+01,1.225175e-01,4.630057e-01
2.483500e+01,1.373594e+01,3.800600e-02,4.596590e-01
2.484000e+01,1.370515e+01,-2.829363e-02,4.563494e-01
2.484500e+01,1.367431e+01,-8.810271e-02,4.530340e-01
2.485000e+01,1.364330e+01,-1.418023e-01,4.497001e-01
2.485500e+01,1.361164e+01,-2.124348e-01,4.462974e-01
2.486000e+01,1.357870e+01,-3.231692e-01,4.427564e-01
2.486500e+01,1.354393e+01,-4.938857e-01,4.390179e-01
2.487000e+01,1.350661e+01,-7.455686e-01,4.350063e-01
2.487500e+01,1.346642e+01,-1.090984e+00,4.306861e-01
2.488000e+01,1.342318e+01,-1.527397e+00,4.260382e-01
2.488500e+01,1.337726e+01,-2.044506e+00,4.211011e-01
2.489000e+01,1.332946e+01,-2.608601e+00,4.159632e-01
2.489500e+01,1.328058e+01,-3.185503e+00,4.107088e-01
2.490000e+01,1.323173e+01,-3.736342e+00,4.054571e-01
2.490500e+01,1.318395e+01,-4.223941e+00,4.003212e-01
2.491000e+01,1.313741e+01,-4.634468e+00,3.953179e-01
2.491500e+01,1.309252e+01,-4.952501e+00,3.904921e-01
2.492000e+01,1.304885e+01,-5.187645e+00,3.857982e-01
2.492500e+01,1.300550e+01,-5.364572e+00,3.811378e-01
2.493000e+01,1.296177e+01,-5.499983e+00,3.764366e-01
2.493500e+01,1.291684e+01,-5.609285e+00,3.716063e-01
2.494000e+01,1.287039e+01,-5.706952e+00,3.666138e-01
2.494500e+01,1.282224e+01,-5.803020e+00,3.614377e-01
2.495000e+01,1.277297e+01,-5.882630e+00,3.561406e-01
2.495500e+01,1.272330e+01,-5.937070e+00,3.508019e-01
2.496000e+01,1.267406e+01,-5.946274e+00,3.455082e-01
2.496500e+01,1.262576e+01,-5.911629e+00,3.403155e-01
2.497000e+01,1.257893e+01,-5.829904e+00,3.352819e-01
2.497500e+01,1.253370e+01,-5.704513e+00,3.304199e-01
2.498000e+01,1.248958e+01,-5.555086e+00,3.256771e-01
2.498500e+01,1.244651e+01,-5.383179e+00,3.210470e-01
2.499000e+01,1.240415e+01,-5.201718e+00,3.164928e-01
2.499500e+01,1.236187e+01,-5.012545e+00,3.119480e-01
2.500000e+01,1.231993e+01,-4.814386e+00,3.074400e-01
2.500500e+01,1.227835e+01,-4.603581e+00,3.029700e-01
2.501000e+01,1.223739e+01,-4.388424e+00,2.985666e-01
2.501500e+01,1.219701e+01,-4.169985e+00,2.942261e-01
2.502000e+01,1.215730e+01,-3.950472e+00,2.899574e-01
2.502500e+01,1.211823e+01,-3.746120e+00,2.857570e-01
2.503000e+01,1.207924e+01,-3.571416e+00,2.815659e-01
2.503500e+01,1.204016e+01,-3.432130e+00,2.773650e-01
2.504000e+01,1.200124e+01,-3.326391e+00,2.731807e-01
2.504500e+01,1.196223e+01,-3.252591e+00,2.689876e-01
2.505000e+01,1.192379e+01,-3.185462e+00,2.648551e-01
2.505500e+01,1.188640e+01,-3.099615e+00,2.608357e-01
2.506000e+01,1.185033e+01,-2.994163e+00,2.569578e-01
2.506500e+01,1.181569e+01,-2.855486e+00,2.532345e-01
2.507000e+01,1.178213e+01,-2.709634e+00,2.496270e-01
2.507500e+01,1.174901e+01,-2.582882e+00,2.460667e-01
2.508000e+01,1.171509e+01,-2.506915e+00,2.424199e-01
2.508500e+01,1.167946e+01,-2.508636e+00,2.385899e-01
2.509000e+01,1.164151e+01,-2.607352e+00,2.345106e-01
2.509500e+01,1.160063e+01,-2.804683e+00,2.301160e-01
2.510000e+01,1.155736e+01,-3.079277e+00,2.254637e-01
2.510500e+01,1.151267e+01,-3.397389e+00,2.206599e-01
2.511000e+01,1.146772e+01,-3.721974e+00,2.158279e-01
2.511500e+01,1.142377e+01,-4.012209e+00,2.111038e-01
2.512000e+01,1.138197e+01,-4.237250e+00,2.066096e-01
2.512500e+01,1.134246e+01,-4.389934e+00,2.023626e-01
2.513000e+01,1.130528e+01,-4.468287e+00,1.983653e-01
2.513500e+01,1.126957e+01,-4.491963e+00,1.945266e-01
2.514000e+01,1.123474e+01,-4.476536e+00,1.907826e-01
2.514500e+01,1.119974e+01,-4.436074e+00,1.870206e-01
2.515000e+01,1.116442e+01,-4.370072e+00,1.832231e-01
2.515500e+01,1.112871e+01,-4.270748e+00,1.793850e-01
2.516000e+01,1.109308e+01,-4.126016e+00,1.755550e-01
2.516500e+01,1.105825e+01,-3.922282e+00,1.718097e-01
2.517000e+01,1.102471e+01,-3.661920e+00,1.682043e-01
2.517500e+01,1.099302e+01,-3.342061e+00,1.647980e-01
2.518000e+01,1.096283e+01,-2.995831e+00,1.615529e-01
2.518500e+01,1.093392e+01,-2.639167e+00,1.584446e-01
2.519000e+01,1.090546e+01,-2.303901e+00,1.553854e-01
2.519500e+01,1.087684e+01,-2.012392e+00,1.523087e-01
2.520000e+01,1.084767e+01,-1.770034e+00,1.491736e-01
2.520500e+01,1.081782e+01,-1.577388e+00,1.459647e-01
2.521000e+01,1.078797e+01,-1.409781e+00,1.427551e-01
2.521500e+01,1.075855e+01,-1.255339e+00,1.395923e-01
2.522000e+01,1.073013e+01,-1.100382e+00,1.365379e-01
2.522500e+01,1.070322e+01,-9.342160e-01,1.336449e-01
2.523000e+01,1.067748e+01,-7.781720e-01,1.308782e-01
2.523500e+01,1.065244e+01,-6.494335e-01,1.281864e-01
2.524000e+01,1.062727e+01,-5.662289e-01,1.254808e-01
2.524500e+01,1.060105e+01,-5.561124e-01,1.226616e-01
2.525000e+01,1.057335e+01,-6.160103e-01,1.196845e-01
2.525500e+01,1.054443e+01,-7.225617e-01,1.165756e-01
2.526000e+01,1.051516e+01,-8.381628e-01,1.134288e-01
2.526500e+01,1.048684e+01,-9.168677e-01,1.103844e-01
2.527000e+01,1.046095e+01,-9.065614e-01,1.076011e-01
2.527500e+01,1.043879e+01,-7.747262e-01,1.052188e-01
2.528000e+01,1.042086e+01,-5.155433e-01,1.032918e-01
2.528500e+01,1.040631e+01,-1.621540e-01,1.017276e-01
2.529000e+01,1.039361e+01,2.280752e-01,1.003620e-01
2.529500e+01,1.038024e+01,5.723084e-01,9.892448e-02
2.530000e+01,1.036318e+01,7.807440e-01,9.709129e-02
2.530500e+01,1.033977e+01,7.714573e-01,9.457477e-02
2.531000e+01,1.030826e+01,4.950767e-01,9.118676e-02
2.531500e+01,1.026808e+01,-5.594624e-02,8.686786e-02
2.532000e+01,1.022001e+01,-8.600946e-01,8.169995e-02
2.532500e+01,1.016626e+01,-1.845510e+00,7.592175e-02
2.533000e+01,1.010982e+01,-2.918810e+00,6.985506e-02
2.533500e+01,1.005427e+01,-3.970486e+00,6.388348e-02
2.534000e+01,1.000271e+01,-4.902856e+00,5.834034e-02
2.534500e+01,9.957536e+00,-5.630170e+00,5.348461e-02
2.535000e+01,9.920180e+00,-6.089097e+00,4.946889e-02
2.535500e+01,9.890661e+00,-6.256423e+00,4.629567e-02
2.536000e+01,9.868122e+00,-6.131559e+00,4.387274e-02
2.536500e+01,9.850694e+00,-5.748779e+00,4.199916e-02
2.537000e+01,9.836664e+00,-5.138276e+00,4.049103e-02
2.537500e+01,9.824406e+00,-4.349471e+00,3.917331e-02
2.538000e+01,9.813048e+00,-3.405196e+00,3.795230e-02
2.538500e+01,9.802474e+00,-2.330603e+00,3.681559e-02
2.539000e+01,9.793581e+00,-1.131023e+00,3.585966e-02
2.539500e+01,9.787826e+00,1.988274e-01,3.524097e-02
2.540000e+01,9.787255e+00,1.681226e+00,3.517963e-02
2.540500e+01,9.793811e+00,3.324282e+00,3.588433e-02
2.541000e+01,9.809149e+00,5.147691e+00,3.753320e-02
2.541500e+01,9.834315e+00,7.141998e+00,4.023845e-02
2.542000e+01,9.869990e+00,9.310691e+00,4.407348e-02
2.542500e+01,9.916339e+00,1.164413e+01,4.905595e-02
2.543000e+01,9.972840e+00,1.412590e+01,5.512975e-02
2.543500e+01,1.003941e+01,1.675201e+01,6.228637e-02
2.544000e+01,1.011639e+01,1.953103e+01,7.056105e-02
2.544500e+01,1.020428e+01,2.247855e+01,8.000938e-02
2.545000e+01,1.030438e+01,2.562855e+01,9.077040e-02
2.545500e+01,1.041809e+01,2.901158e+01,1.029941e-01
2.546000e+01,1.054685e+01,3.265858e+01,1.168358e-01
2.546500e+01,1.069183e+01,3.658055e+01,1.324208e-01
2.547000e+01,1.085341e+01,4.076051e+01,1.497905e-01
2.547500e+01,1.103075e+01,4.515137e+01,1.688541e-01
2.548000e+01,1.122218e+01,4.965937e+01,1.894329e-01
2.548500e+01,1.142503e+01,5.417182e+01,2.112386e-01
2.549000e+01,1.163589e+01,5.854736e+01,2.339055e-01
2.549500e+01,1.185088e+01,6.265723e+01,2.570172e-01
2.550000e+01,1.206730e+01,6.634936e+01,2.802819e-01
2.550500e+01,1.228210e+01,6.952778e+01,3.033727e-01
2.551000e+01,1.249381e+01,7.211132e+01,3.261320e-01
2.551500e+01,1.270198e+01,7.406865e+01,3.485092e-01
2.552000e+01,1.290686e+01,7.539385e+01,3.705335e-01
2.552500e+01,1.310935e+01,7.613015e+01,3.923015e-01
2.553000e+01,1.331088e+01,7.632763e+01,4.139652e-01
2.553500e+01,1.351284e+01,7.609941e+01,4.356762e-01
2.554000e+01,1.371558e+01,7.548946e+01,4.574700e-01
2.554500e+01,1.391964e+01,7.461778e+01,4.794071e-01
2.555000e+01,1.412455e+01,7.352517e+01,5.014345e-01
2.555500e+01,1.432906e+01,7.228641e+01,5.234191e-01
2.556000e+01,1.453100e+01,7.095204e+01,5.451270e-01
2.556500e+01,1.472893e+01,6.950052e+01,5.664048e-01
2.557000e+01,1.492069e+01,6.790916e+01,5.870183e-01
2.557500e+01,1.510468e+01,6.623454e+01,6.067971e-01
2.558000e+01,1.528025e+01,6.439851e+01,6.256711e-01
2.558500e+01,1.544623e+01,6.240128e+01,6.435131e-01
2.559000e+01,1.560177e+01,6.027807e+01,6.602339e-01
2.559500e+01,1.574830e+01,5.798282e+01,6.759854e-01
2.560000e+01,1.588491e+01,5.555174e+01,6.906717e-01
2.560500e+01,1.601156e+01,5.292344e+01,7.042858e-01
2.561000e+01,1.612840e+01,5.016839e+01,7.168464e-01
2.561500e+01,1.623523e+01,4.726036e+01,7.283302e-01
2.562000e+01,1.633206e+01,4.420486e+01,7.387397e-01
2.562500e+01,1.641812e+01,4.101670e+01,7.479904e-01
2.563000e+01,1.649359e+01,3.775248e+01,7.561040e-01
2.563500e+01,1.655947e+01,3.446692e+01,7.631855e-01
2.564000e+01,1.661567e+01,3.119655e+01,7.692269e-01
2.564500e+01,1.666353e+01,2.800102e+01,7.743720e-01
2.565000e+01,1.670392e+01,2.492581e+01,7.787140e-01
2.565500e+01,1.673674e+01,2.201005e+01,7.822417e-01
2.566000e+01,1.676257e+01,1.922895e+01,7.850187e-01
2.566500e+01,1.678000e+01,1.656381e+01,7.868927e-01
2.567000e+01,1.678774e+01,1.394972e+01,7.877249e-01
2.567500e+01,1.678426e+01,1.132653e+01,7.873506e-01
2.568000e+01,1.676751e+01,8.623074e+00,7.855504e-01
2.568500e+01,1.673626e+01,5.802021e+00,7.821905e-01
2.569000e+01,1.669079e+01,2.850557e+00,7.773022e-01
2.569500e+01,1.663211e+01,-1.906218e-01,7.709941e-01
2.570000e+01,1.656223e+01,-3.235790e+00,7.634825e-01
2.570500e+01,1.648466e+01,-6.201265e+00,7.551434e-01
2.571000e+01,1.640247e+01,-8.978892e+00,7.463087e-01
2.571500e+01,1.631879e+01,-1.146956e+01,7.373130e-01
2.572000e+01,1.623610e+01,-1.360195e+01,7.284242e-01
2.572500e+01,1.615512e+01,-1.534171e+01,7.197185e-01
2.573000e+01,1.607585e+01,-1.669876e+01,7.111971e-01
2.573500e+01,1.599734e+01,-1.769776e+01,7.027574e-01
2.574000e+01,1.591804e+01,-1.839434e+01,6.942328e-01
2.574500e+01,1.583621e+01,-1.885391e+01,6.854360e-01
2.575000e+01,1.575102e+01,-1.911696e+01,6.762785e-01
2.575500e+01,1.566303e+01,-1.918641e+01,6.668193e-01
2.576000e+01,1.557295e+01,-1.909034e+01,6.571364e-01
2.576500e+01,1.548230e+01,-1.883398e+01,6.473914e-01
2.577000e+01,1.539242e+01,-1.840250e+01,6.377295e-01
2.577500e+01,1.530605e+01,-1.778113e+01,6.284440e-01
2.578000e+01,1.522397e+01,-1.700362e+01,6.196205e-01
2.578500e+01,1.514593e+01,-1.612237e+01,6.112316e-01
2.579000e+01,1.507193e+01,-1.513614e+01,6.032769e-01
2.579500e+01,1.500089e+01,-1.411007e+01,5.956405e-01
2.580000e+01,1.493114e+01,-1.312919e+01,5.881415e-01
2.580500e+01,1.486203e+01,-1.216890e+01,5.807127e-01
2.581000e+01,1.479298e+01,-1.126184e+01,5.732903e-01
2.581500e+01,1.472474e+01,-1.042884e+01,5.659544e-01
2.582000e+01,1.465718e+01,-9.630495e+00,5.586919e-01
2.582500e+01,1.459221e+01,-8.831965e+00,5.517077e-01
2.583000e+01,1.453116e+01,-8.019103e+00,5.451440e-01
2.583500e+01,1.447501e+01,-7.184811e+00,5.391085e-01
2.584000e+01,1.442402e+01,-6.303308e+00,5.336267e-01
2.584500e+01,1.437825e+01,-5.384031e+00,5.287065e-01
2.585000e+01,1.433687e+01,-4.458415e+00,5.242591e-01
2.585500e+01,1.429890e+01,-3.551693e+00,5.201770e-01
2.586000e+01,1.426259e+01,-2.685464e+00,5.162740e-01
2.586500e+01,1.422694e+01,-1.898996e+00,5.124415e-01
2.587000e+01,1.419105e+01,-1.215402e+00,5.085828e-01
2.587500e+01,1.415435e+01,-6.415908e-01,5.046376e-01
2.588000e+01,1.411679e+01,-1.926639e-01,5.006003e-01
2.588500e+01,1.407868e+01,1.415952e-01,4.965035e-01
2.589000e+01,1.404065e+01,3.642552e-01,4.924157e-01
2.589500e+01,1.400301e+01,4.971165e-01,4.883692e-01
2.590000e+01,1.396617e+01,5.515856e-01,4.844090e-01
2.590500e+01,1.393066e+01,5.500309e-01,4.805914e-01
2.591000e+01,1.389615e+01,5.020223e-01,4.768813e-01
2.591500e+01,1.386277e+01,4.237159e-01,4.732930e-01
2.592000e+01,1.383016e+01,3.240590e-01,4.697874e-01
2.592500e+01,1.379830e+01,2.212401e-01,4.663633e-01
2.593000e+01,1.376688e+01,1.216507e-01,4.629858e-01
2.593500e+01,1.373577e+01,3.657727e-02,4.596412e-01
2.594000e+01,1.370494e+01,-3.269455e-02,4.563272e-01
2.594500e+01,1.367414e+01,-8.758611e-02,4.530156e-01
2.595000e+01,1.364311e+01,-1.396846e-01,4.496800e-01
2.595500e+01,1.361142e+01,-2.098398e-01,4.462738e-01
2.596000e+01,1.357842e+01,-3.194279e-01,4.427255e-01
2.596500e+01,1.354364e+01,-4.905619e-01,4.389875e-01
2.597000e+01,1.350625e+01,-7.444506e-01,4.349676e-01
2.597500e+01,1.346598e+01,-1.091528e+00,4.306383e-01
2.598000e+01,1.342284e+01,-1.528102e+00,4.260016e-01
2.598500e+01,1.337689e+01,-2.047059e+00,4.210615e-01
2.599000e+01,1.332909e+01,-2.610541e+00,4.159227e-01
2.599500e+01,1.328028e+01,-3.187408e+00,4.106763e-01
2.600000e+01,1.323149e+01,-3.736678e+00,4.054310e-01
2.600500e+01,1.318365e+01,-4.225725e+00,4.002888e-01
2.601000e+01,1.313714e+01,-4.635673e+00,3.952889e-01
2.601500e+01,1.309234e+01,-4.953989e+00,3.904728e-01
2.602000e+01,1.304864e+01,-5.189434e+00,3.857756e-01
2.602500e+01,1.300528e+01,-5.365643e+00,3.811137e-01
2.603000e+01,1.296157e+01,-5.500402e+00,3.764150e-01
2.603500e+01,1.291662e+01,-5.609486e+00,3.715831e-01
2.604000e+01,1.287016e+01,-5.706970e+00,3.665885e-01
2.604500e+01,1.282206e+01,-5.802684e+00,3.614181e-01
2.605000e+01,1.277275e+01,-5.883933e+00,3.561171e-01
2.605500e+01,1.272315e+01,-5.934929e+00,3.507853e-01
2.606000e+01,1.267377e+01,-5.947879e+00,3.454769e-01
2.606500e+01,1.262552e+01,-5.911201e+00,3.402905e-01
2.607000e+01,1.257880e+01,-5.826828e+00,3.352678e-01
2.607500e+01,1.253342e+01,-5.707909e+00,3.303890e-01
2.608000e+01,1.248939e+01,-5.552934e+00,3.256559e-01
2.608500e+01,1.244629e+01,-5.379633e+00,3.210235e-01
2.609000e+01,1.240382e+01,-5.200273e+00,3.164581e-01
2.609500e+01,1.236159e+01,-5.011731e+00,3.119175e-01
2.610000e+01,1.231951e+01,-4.815702e+00,3.073944e-01
2.610500e+01,1.227810e+01,-4.609034e+00,3.029425e-01
2.611000e+01,1.223703e+01,-4.391975e+00,2.985278e-01
2.611500e+01,1.219670e+01,-4.167716e+00,2.941926e-01
2.612000e+01,1.215716e+01,-3.948129e+00,2.899423e-01
2.612500e+01,1.211793e+01,-3.747421e+00,2.857243e-01
2.613000e+01,1.207894e+01,-3.572969e+00,2.815333e-01
2.613500e+01,1.204006e+01,-3.433291e+00,2.773538e-01
2.614000e+01,1.200101e+01,-3.330825e+00,2.731562e-01
2.614500e+01,1.196212e+01,-3.252943e+00,2.689750e-01
2.615000e+01,1.192368e+01,-3.180834e+00,2.648429e-01
2.615500e+01,1.188616e+01,-3.097605e+00,2.608101e-01
2.616000e+01,1.185005e+01,-2.985257e+00,2.569277e-01
2.616500e+01,1.181546e+01,-2.855331e+00,2.532093e-01
2.617000e+01,1.178200e+01,-2.714154e+00,2.496130e-01
2.617500e+01,1.174874e+01,-2.589331e+00,2.460372e-01
2.618000e+01,1.171495e+01,-2.509214e+00,2.424052e-01
2.618500e+01,1.167945e+01,-2.508867e+00,2.385890e-01
2.619000e+01,1.164143e+01,-2.608872e+00,2.345016e-01
2.619500e+01,1.160064e+01,-2.808373e+00,2.301163e-01
2.620000e+01,1.155746e+01,-3.083595e+00,2.254750e-01
2.620500e+01,1.151277e+01,-3.399832e+00,2.206711e-01
2.621000e+01,1.146788e+01,-3.721584e+00,2.158451e-01
2.621500e+01,1.142394e+01,-4.009340e+00,2.111211e-01
2.622000e+01,1.138203e+01,-4.236214e+00,2.066162e-01
2.622500e+01,1.134256e+01,-4.388097e+00,2.023731e-01
2.623000e+01,1.130530e+01,-4.469899e+00,1.983681e-01
2.623500e+01,1.126962e+01,-4.493198e+00,1.945323e-01
2.624000e+01,1.123476e+01,-4.476602e+00,1.907849e-01
2.624500e+01,1.119981e+01,-4.434958e+00,1.870276e-01
2.625000e+01,1.116449e+01,-4.366670e+00,1.832311e-01
2.625500e+01,1.112872e+01,-4.268666e+00,1.793852e-01
2.626000e+01,1.109308e+01,-4.126100e+00,1.755546e-01
2.626500e+01,1.105825e+01,-3.924785e+00,1.718107e-01
2.627000e+01,1.102478e+01,-3.663945e+00,1.682122e-01
2.627500e+01,1.099308e+01,-3.346010e+00,1.648050e-01
2.628000e+01,1.096292e+01,-2.997306e+00,1.615626e-01
2.628500e+01,1.093400e+01,-2.640471e+00,1.584540e-01
2.629000e+01,1.090560e+01,-2.303403e+00,1.554002e-01
2.629500e+01,1.087689e+01,-2.015721e+00,1.523148e-01
2.630000e+01,1.084772e+01,-1.771814e+00,1.491780e-01
2.630500e+01,1.081794e+01,-1.576746e+00,1.459776e-01
2.631000e+01,1.078804e+01,-1.410554e+00,1.427634e-01
2.631500e+01,1.075860e+01,-1.257033e+00,1.395980e-01
2.632000e+01,1.073023e+01,-1.098964e+00,1.365483e-01
